 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    19440108              0      -3.4      -8.8         0       0.0
DAV    19440109              0      -1.3      -7.4         0       0.0
DAV    19440110              0       2.6      -1.8         7       8.0
DAV    19440111              0       2.7      -1.2         0       0.0
DAV    19440112              0       1.5      -0.5         2       9.2
DAV    19440113              0       1.9      -2.3         0       0.0
DAV    19440114              0       2.9      -2.0         0       0.1
DAV    19440115              1       1.4      -6.4         0       0.0
DAV    19440116              1       0.5      -4.1         0       0.0
DAV    19440117              1       1.1      -6.4         0       0.0
DAV    19440118              1       0.9      -6.1         0       0.0
DAV    19440119              1       0.6      -6.6         0       0.0
DAV    19440120              1       1.7      -6.4         0       0.0
DAV    19440121              0       2.1      -3.0         0       0.1
DAV    19440122              0      -0.8      -4.9         0       0.0
DAV    19440123              0       3.2      -2.3        18       9.6
DAV    19440124              0      -2.0      -6.2         2       1.4
DAV    19440125              0       0.7      -2.7        13       6.8
DAV    19440126              0      -2.5      -5.9        22      15.5
DAV    19440127              0       2.8      -1.0         6       7.3
DAV    19440128              0       2.7      -1.5         0       0.0
DAV    19440129              1       3.1      -5.2         0       0.0
DAV    19440130              1       4.1      -5.6         0       0.0
DAV    19440131              1       4.4      -4.3         0       0.0
DAV    19440201              1       3.8      -2.9         0       0.0
DAV    19440202              0       6.1      -1.4         3      10.8
DAV    19440203              0       5.5       2.2         6       3.7
DAV    19440204              0       3.5      -3.5        23      15.8
DAV    19440205              0      -7.0      -7.6        43      40.4
DAV    19440206              0      -6.5      -9.8         7       4.5
DAV    19440207              0      -3.9      -9.2         9       5.9
DAV    19440208              0      -0.8      -5.3        28      21.0
DAV    19440209              0      -4.5      -7.2        13       9.9
DAV    19440210              0      -4.5      -7.7        11      10.0
DAV    19440211              0      -8.0      -9.8         2       1.4
DAV    19440212              0      -7.8     -11.6         1       0.9
DAV    19440213              0      -8.5     -11.4         1       0.8
DAV    19440214              0      -7.8     -12.1         0       0.0
DAV    19440215              0      -5.3     -11.1         1       0.5
DAV    19440216              0      -5.1      -8.6         0       0.0
DAV    19440217              0      -6.2     -12.1         0       0.0
DAV    19440218              0      -7.7     -11.2         0       0.0
DAV    19440219              0      -8.5     -14.1         0       0.0
DAV    19440220              1      -5.9     -14.9         0       0.0
DAV    19440221              0      -7.8     -13.7         0       0.0
DAV    19440222              0      -6.7     -12.2         0       0.0
DAV    19440223              0      -2.5     -11.1         0       0.0
DAV    19440224              1       0.5      -9.3         0       0.0
DAV    19440225              1       0.7      -8.1         0       0.0
DAV    19440226              1       1.7      -6.9         0       0.0
DAV    19440227              0       3.3      -3.5         0       0.0
DAV    19440228              0       4.7      -0.6         0       0.0
DAV    19440229              0       1.2      -3.6         4       5.0
DAV    19440301              0      -1.3      -5.8         0       0.5
DAV    19440302              0       2.1      -4.4         5       2.4
DAV    19440303              0      -2.0      -6.1         0       0.2
DAV    19440304              0      -1.8      -8.9         0       0.0
DAV    19440305              0      -6.0      -8.5         0       0.1
DAV    19440306              0      -5.7      -9.3         0       0.1
DAV    19440307              0      -5.4      -9.2         0       0.0
DAV    19440308              0      -1.1      -6.0         0       0.1
DAV    19440309              0      -2.0      -4.7         0       0.0
DAV    19440310              0       0.8      -5.9         0       0.0
DAV    19440311              0       0.9      -4.4        28      11.9
