stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
BER    19501011              0      16.4      12.0         0       0.0
BER    19501012              0      15.4       9.2         0       0.0
BER    19501013              1      15.1       9.1         0       0.0
BER    19501014              0      17.4      10.6         0       0.0
BER    19501015              1      16.7      10.8         0       0.0
BER    19501016              0      14.0      10.6         0       6.5
BER    19501017              0      17.9      13.3         0       0.0
BER    19501018              0      17.5      12.1         0       0.0
BER    19501019              0      15.8      10.6         0       0.0
BER    19501020              0      11.7       9.2         0       0.1
BER    19501021              0       9.7       8.9         0       0.1
BER    19501022              0      10.0       9.4         0       0.0
BER    19501023              0      16.2      10.8         0       0.0
BER    19501024              0       9.8       7.5         0       0.0
BER    19501025              0       7.5       4.1         0       0.0
BER    19501026              0       3.6       1.5         0       1.8
BER    19501027              0       5.0       2.0         0       0.0
BER    19501028              0       3.3       1.6         0       0.0
BER    19501029              0       4.3       0.6         0       0.0
BER    19501030              1       3.8      -0.9         0       0.0
BER    19501031              1       6.1       0.1         0       0.0
BER    19501101              0       5.6       0.6         0       0.6
BER    19501102              0       8.7       6.2         0      11.8
BER    19501103              0       7.2       5.1         0      14.1
BER    19501104              0       4.7       3.4         0       2.2
BER    19501105              0       4.7       2.8         0       0.3
BER    19501106              0       6.4       2.8         0       0.0
BER    19501107              0       4.0       2.3         0       0.0
BER    19501108              0       5.4       3.4         0       0.0
BER    19501109              0       7.9       3.2         0       0.0
