 

stn    time           tre200dx
RAG    19510318           13.5
RAG    19510319           14.6
RAG    19510320            6.7
RAG    19510321            3.8
RAG    19510322            7.6
RAG    19510323           18.2
RAG    19510324            9.9
RAG    19510325            2.1
RAG    19510326            5.2
RAG    19510327            5.8
RAG    19510328            4.7
RAG    19510329            6.0
RAG    19510330           10.0
RAG    19510331            7.0
RAG    19510401           11.4
RAG    19510402           15.0
RAG    19510403            8.6
RAG    19510404           12.7
RAG    19510405           10.9
RAG    19510406           17.0
RAG    19510407           17.3
RAG    19510408           10.3
RAG    19510409           13.9
RAG    19510410           10.2
RAG    19510411            8.4
RAG    19510412           10.5
RAG    19510413           14.8
RAG    19510414            9.7
RAG    19510415           11.1
RAG    19510416           18.0
RAG    19510417           21.2
RAG    19510418           17.9
RAG    19510419           17.6
RAG    19510420           18.6
RAG    19510421           17.5
RAG    19510422           15.2
RAG    19510423           17.7
RAG    19510424           20.7
RAG    19510425           22.6
RAG    19510426           18.0
RAG    19510427           16.8
RAG    19510428           11.2
RAG    19510429            4.8
RAG    19510430           10.8
RAG    19510501           16.2
RAG    19510502           20.4
RAG    19510503           21.2
RAG    19510504           15.2
RAG    19510505           18.3
RAG    19510506           21.1
RAG    19510507           19.0
RAG    19510508           17.3
RAG    19510509           16.8
RAG    19510510           12.1
RAG    19510511            9.0
RAG    19510512           10.0
RAG    19510513           13.7
RAG    19510514           12.6
RAG    19510515            9.8
RAG    19510516           13.3
RAG    19510517           15.1
RAG    19510518           17.5
RAG    19510519           21.2
RAG    19510520           18.5
RAG    19510521           19.3
RAG    19510522           18.7
RAG    19510523           25.1
RAG    19510524           28.7
RAG    19510525           28.8
RAG    19510526           26.0
RAG    19510527           19.8
RAG    19510528           12.5
RAG    19510529           20.2
RAG    19510530           20.1
RAG    19510531           21.7
RAG    19510601           17.2
RAG    19510602           19.2
RAG    19510603           18.1
RAG    19510604           21.5
RAG    19510605           18.3
RAG    19510606           17.3
RAG    19510607           21.7
RAG    19510608           21.2
RAG    19510609           14.8
RAG    19510610           19.1
RAG    19510611           21.4
RAG    19510612           26.0
RAG    19510613           23.0
RAG    19510614           27.3
RAG    19510615           30.5
RAG    19510616           26.2
RAG    19510617           27.9
RAG    19510618           26.8
RAG    19510619           18.8
RAG    19510620           18.8
RAG    19510621           25.6
RAG    19510622           25.9
RAG    19510623           23.1
RAG    19510624           15.6
RAG    19510625           17.7
RAG    19510626           18.7
RAG    19510627           19.3
RAG    19510628           17.6
RAG    19510629           19.3
RAG    19510630           20.8
RAG    19510701           22.2
RAG    19510702           23.7
RAG    19510703           25.6
RAG    19510704           26.3
RAG    19510705           22.4
RAG    19510706           21.8
RAG    19510707           26.0
RAG    19510708           26.6
RAG    19510709           21.6
RAG    19510710           26.8
RAG    19510711           31.2
RAG    19510712           23.7
RAG    19510713           26.2
RAG    19510714           25.7
RAG    19510715           24.6
RAG    19510716           15.0
RAG    19510717           15.2
RAG    19510718           22.7
RAG    19510719           24.3
RAG    19510720           24.2
RAG    19510721           24.6
RAG    19510722           26.8
RAG    19510723           21.1
RAG    19510724           17.2
RAG    19510725           17.2
RAG    19510726           18.5
RAG    19510727           21.9
RAG    19510728           25.2
RAG    19510729           26.8
RAG    19510730           28.8
RAG    19510731           29.5
RAG    19510801           28.7
RAG    19510802           28.7
RAG    19510803           28.2
RAG    19510804           26.2
RAG    19510805           23.1
RAG    19510806           28.7
RAG    19510807           25.8
RAG    19510808           18.6
RAG    19510809           16.2
RAG    19510810           15.9
RAG    19510811           19.4
RAG    19510812           23.8
RAG    19510813           22.2
RAG    19510814           21.3
RAG    19510815           21.9
RAG    19510816           16.7
RAG    19510817           20.7
RAG    19510818           22.6
RAG    19510819           24.5
RAG    19510820           25.8
RAG    19510821           20.5
RAG    19510822           17.1
RAG    19510823           19.6
RAG    19510824           22.4
RAG    19510825           22.8
RAG    19510826           20.3
RAG    19510827           18.3
RAG    19510828           25.9
RAG    19510829           29.8
RAG    19510830           30.1
RAG    19510831           27.1
RAG    19510901           19.7
RAG    19510902           21.4
RAG    19510903           20.2
RAG    19510904           20.4
RAG    19510905           22.1
RAG    19510906           25.1
RAG    19510907           25.6
RAG    19510908           23.5
RAG    19510909           23.1
RAG    19510910           24.4
RAG    19510911           25.5
RAG    19510912           26.0
RAG    19510913           30.0
RAG    19510914           23.9
RAG    19510915           19.6
RAG    19510916           22.9
RAG    19510917           18.3
RAG    19510918           16.6
RAG    19510919           13.4
RAG    19510920           16.1
RAG    19510921           16.3
RAG    19510922           17.8
RAG    19510923           20.0
RAG    19510924           19.4
RAG    19510925           19.9
RAG    19510926           13.4
RAG    19510927           17.7
RAG    19510928           17.2
RAG    19510929           13.5
RAG    19510930           16.6
RAG    19511001           17.5
RAG    19511002           18.7
RAG    19511003           16.4
RAG    19511004           13.7
RAG    19511005           15.0
RAG    19511006           11.7
RAG    19511007            9.4
RAG    19511008           12.3
RAG    19511009            9.7
RAG    19511010            6.5
RAG    19511011            6.7
RAG    19511012           12.2
RAG    19511013           17.0
RAG    19511014           15.6
RAG    19511015           10.4
RAG    19511016            8.4
RAG    19511017            6.9
RAG    19511018            9.5
RAG    19511019           11.0
RAG    19511020           15.2
RAG    19511021           17.6
RAG    19511022           11.8
RAG    19511023            6.4
RAG    19511024            8.4
RAG    19511025            9.7
RAG    19511026           12.4
RAG    19511027           11.8
RAG    19511028           11.7
RAG    19511029           14.7
RAG    19511030           17.3
RAG    19511031           19.7
RAG    19511101           10.2
RAG    19511102            6.5
RAG    19511103            7.3
RAG    19511104            8.4
RAG    19511105           16.0
RAG    19511106           19.2
RAG    19511107           19.7
RAG    19511108           16.2
RAG    19511109           15.9
RAG    19511110           21.1
RAG    19511111           19.3
RAG    19511112            9.9
RAG    19511113            9.7
RAG    19511114            7.7
RAG    19511115            7.9
RAG    19511116           11.7
RAG    19511117           14.7
RAG    19511118           16.1
RAG    19511119           17.4
RAG    19511120           10.2
RAG    19511121           14.0
RAG    19511122            7.1
RAG    19511123            8.9
RAG    19511124            6.5
RAG    19511125           10.9
RAG    19511126            8.6
RAG    19511127            6.3
RAG    19511128            5.4
RAG    19511129            5.6
RAG    19511130            1.9
RAG    19511201            5.4
RAG    19511202           -0.1
RAG    19511203            2.8
RAG    19511204            2.3
RAG    19511205            2.8
RAG    19511206            6.8
RAG    19511207           10.2
RAG    19511208            4.2
RAG    19511209           10.6
RAG    19511210            7.7
RAG    19511211            2.5
RAG    19511212            0.0
RAG    19511213            2.5
RAG    19511214            2.4
RAG    19511215            3.1
RAG    19511216            4.4
RAG    19511217            6.1
RAG    19511218            4.2
RAG    19511219           10.6
RAG    19511220           14.6
RAG    19511221           12.5
RAG    19511222            1.9
RAG    19511223            3.9
RAG    19511224            9.3
RAG    19511225           12.4
RAG    19511226           10.8
RAG    19511227            5.9
RAG    19511228            6.0
RAG    19511229            3.2
RAG    19511230            1.3
RAG    19511231            7.6
RAG    19520101            9.7
RAG    19520102            7.1
RAG    19520103            8.1
