 

stn    time           tre200dx  tre200d0  hns000d0  rre150d0
GEO    19490507           15.6      11.4         0       0.0
GEO    19490508           18.5      12.8         0       0.0
GEO    19490509           17.4      12.2         0       0.0
GEO    19490510           11.6       7.6         0       0.0
GEO    19490511           11.4       7.2         0       0.0
GEO    19490512           11.5       8.6         0       0.0
GEO    19490513           13.4       9.2         0       1.3
GEO    19490514           11.0       9.0         0       3.5
GEO    19490515           17.5      12.2         0       0.0
GEO    19490516           22.5      15.0         0       0.2
GEO    19490517           21.8      13.7         0      10.2
GEO    19490518           15.5      11.6         0       0.0
GEO    19490519           15.2      11.5         0      10.5
GEO    19490520           14.4      11.1         0       0.2
GEO    19490521           17.0      13.2         0       0.0
GEO    19490522           20.4      16.9         0       0.1
GEO    19490523           21.0      13.9         0       0.0
GEO    19490524           21.2      16.2         0       0.1
GEO    19490525           21.2      16.6         0       0.0
GEO    19490526           20.4      14.6         0       6.2
GEO    19490527           19.0      14.1         0       0.0
GEO    19490528           21.8      18.6         0       0.0
GEO    19490529           22.8      15.4         0       7.5
GEO    19490530           18.0      13.5         0      30.0
GEO    19490531           14.4      10.7         0       5.1
GEO    19490601           17.2      13.7         0       6.0
GEO    19490602           14.5       9.9         0       1.5
GEO    19490603           16.8      13.5         0       6.2
GEO    19490604           22.8      16.9         0       0.0
GEO    19490605           18.5      14.7         0       0.1
GEO    19490606           22.2      15.9         0       0.0
GEO    19490607           27.3      18.7         0       1.5
GEO    19490608           25.4      19.0         0       1.5
GEO    19490609           23.0      18.5         0       8.0
GEO    19490610           24.0      17.0         0       0.1
GEO    19490611           23.5      19.9         0       0.0
GEO    19490612           22.3      17.7         0       0.0
GEO    19490613           21.5      16.3         0       0.0
GEO    19490614           28.0      18.6         0       0.0
GEO    19490615           24.8      19.6         0       0.1
GEO    19490616           24.5      18.7         0       0.0
GEO    19490617           22.4      17.2         0       0.0
GEO    19490618           20.4      15.4         0       0.0
GEO    19490619           21.2      17.0         0       0.0
GEO    19490620           22.0      16.7         0       0.0
GEO    19490621           25.4      20.7         0       0.0
GEO    19490622           26.4      21.3         0       0.0
GEO    19490623           25.4      18.7         0       0.0
GEO    19490624           21.5      16.9         0       0.0
GEO    19490625           21.0      16.0         0       0.0
GEO    19490626           24.2      18.7         0       0.0
GEO    19490627           26.5      20.5         0       0.0
GEO    19490628           28.0      21.3         0       0.0
GEO    19490629           28.0      21.5         0       0.0
GEO    19490630           26.7      21.3         0       0.0
GEO    19490701           26.0      20.6         0       0.0
GEO    19490702           28.0      20.5         0       0.0
GEO    19490703           24.8      19.8         0       0.0
GEO    19490704           24.6      19.6         0       0.0
GEO    19490705           32.0      23.5         0       0.0
GEO    19490706           25.4      21.0         0       0.0
GEO    19490707           23.4      18.7         0       1.5
GEO    19490708           21.5      18.0         0       0.0
GEO    19490709           25.5      21.2         0       0.0
GEO    19490710           27.8      22.7         0       0.0
GEO    19490711           30.0      23.6         0       0.0
GEO    19490712           29.5      23.2         0       0.0
GEO    19490713           35.5      28.2         0       0.0
GEO    19490714           32.5      24.2         0       0.0
GEO    19490715           32.4      24.5         0       0.0
GEO    19490716           27.5      20.3         0      10.0
GEO    19490717           27.2      21.7         0       7.0
GEO    19490718           22.5      16.9         0       5.5
GEO    19490719           20.5      16.2         0       2.0
GEO    19490720           22.2      16.1         0       0.0
GEO    19490721           24.0      17.5         0       0.0
GEO    19490722           26.0      20.4         0       0.0
GEO    19490723           27.2      21.8         0       0.0
GEO    19490724           26.0      19.3         0       0.0
GEO    19490725           27.5      19.5         0       0.0
GEO    19490726           29.0      23.0         0       0.0
GEO    19490727           31.0      25.0         0       0.0
GEO    19490728           34.5      25.6         0       0.0
GEO    19490729           35.0      27.8         0       0.0
GEO    19490730           30.2      23.9         0       0.0
GEO    19490731           32.4      25.6         0       0.0
GEO    19490801           34.5      26.0         0       0.0
GEO    19490802           32.2      26.4         0       3.5
GEO    19490803           25.0      19.7         0       0.0
GEO    19490804           23.5      18.6         0       0.0
GEO    19490805           26.0      20.6         0       0.0
GEO    19490806           32.2      22.9         0       0.0
GEO    19490807           29.4      22.6         0       0.0
GEO    19490808           35.3      25.5         0       0.0
GEO    19490809           33.3      25.4         0       3.0
GEO    19490810           27.0      22.3         0       0.0
GEO    19490811           26.8      19.2         0       0.6
GEO    19490812           19.4      15.9         0       0.0
GEO    19490813           19.0      15.8         0       0.0
GEO    19490814           21.0      17.0         0       0.0
GEO    19490815           25.2      19.2         0       0.0
GEO    19490816           29.5      23.0         0       0.0
GEO    19490817           30.2      21.6         0       0.0
GEO    19490818           22.0      17.7         0       0.0
GEO    19490819           24.0      17.2         0       0.0
GEO    19490820           27.6      18.7         0       0.0
GEO    19490821           26.3      20.8         0       0.0
