 

stn    time           hns000d0
LUZ    19470119              0
LUZ    19470120              0
LUZ    19470121              0
LUZ    19470122              4
LUZ    19470123              0
LUZ    19470124              0
LUZ    19470125              0
LUZ    19470126              0
LUZ    19470127              0
LUZ    19470128              0
LUZ    19470129              0
LUZ    19470130              0
LUZ    19470131              0
LUZ    19470201              0
LUZ    19470202              0
LUZ    19470203              0
LUZ    19470204              7
LUZ    19470205              8
LUZ    19470206              2
LUZ    19470207              0
LUZ    19470208              0
LUZ    19470209              0
LUZ    19470210              0
LUZ    19470211              0
LUZ    19470212              0
LUZ    19470213              0
LUZ    19470214              0
LUZ    19470215              0
LUZ    19470216              0
LUZ    19470217              0
LUZ    19470218              0
LUZ    19470219              0
LUZ    19470220              1
LUZ    19470221              0
LUZ    19470222              0
LUZ    19470223              0
LUZ    19470224              0
LUZ    19470225              7
LUZ    19470226              0
LUZ    19470227              0
LUZ    19470228              0
LUZ    19470301              1
LUZ    19470302              0
LUZ    19470303              6
LUZ    19470304              0
LUZ    19470305              0
LUZ    19470306              0
LUZ    19470307              3
LUZ    19470308              5
LUZ    19470309              0
LUZ    19470310              0
LUZ    19470311              0
LUZ    19470312              0
LUZ    19470313              0
LUZ    19470314              0
LUZ    19470315              0
LUZ    19470316              0
LUZ    19470317              0
LUZ    19470318              0
LUZ    19470319              0
LUZ    19470320              0
LUZ    19470321              0
LUZ    19470322              0
LUZ    19470323              0
LUZ    19470324              0
LUZ    19470325              0
LUZ    19470326              0
LUZ    19470327              0
LUZ    19470328              0
LUZ    19470329              0
LUZ    19470330              0
LUZ    19470331              0
LUZ    19470401              0
LUZ    19470402              0
LUZ    19470403              0
LUZ    19470404              0
LUZ    19470405              0
LUZ    19470406              0
LUZ    19470407              0
LUZ    19470408              0
LUZ    19470409              0
LUZ    19470410              0
LUZ    19470411              0
LUZ    19470412              0
LUZ    19470413              0
LUZ    19470414              0
LUZ    19470415              0
LUZ    19470416              0
LUZ    19470417              0
LUZ    19470418              0
LUZ    19470419              0
LUZ    19470420              0
LUZ    19470421              0
LUZ    19470422              0
LUZ    19470423              0
LUZ    19470424              0
LUZ    19470425              0
LUZ    19470426              0
LUZ    19470427              0
LUZ    19470428              0
LUZ    19470429              0
LUZ    19470430              0
LUZ    19470501              0
LUZ    19470502              0
LUZ    19470503              0
LUZ    19470504              0
LUZ    19470505              0
LUZ    19470506              0
LUZ    19470507              0
LUZ    19470508              0
LUZ    19470509              0
LUZ    19470510              0
LUZ    19470511              0
LUZ    19470512              0
LUZ    19470513              0
LUZ    19470514              0
LUZ    19470515              0
LUZ    19470516              0
LUZ    19470517              0
LUZ    19470518              0
LUZ    19470519              0
LUZ    19470520              0
LUZ    19470521              0
LUZ    19470522              0
LUZ    19470523              0
LUZ    19470524              0
LUZ    19470525              0
LUZ    19470526              0
LUZ    19470527              0
LUZ    19470528              0
LUZ    19470529              0
LUZ    19470530              0
LUZ    19470531              0
LUZ    19470601              0
LUZ    19470602              0
LUZ    19470603              0
LUZ    19470604              0
LUZ    19470605              0
LUZ    19470606              0
LUZ    19470607              0
LUZ    19470608              0
LUZ    19470609              0
LUZ    19470610              0
LUZ    19470611              0
LUZ    19470612              0
LUZ    19470613              0
LUZ    19470614              0
LUZ    19470615              0
LUZ    19470616              0
LUZ    19470617              0
LUZ    19470618              0
LUZ    19470619              0
LUZ    19470620              0
LUZ    19470621              0
LUZ    19470622              0
LUZ    19470623              0
LUZ    19470624              0
LUZ    19470625              0
LUZ    19470626              0
LUZ    19470627              0
LUZ    19470628              0
LUZ    19470629              0
LUZ    19470630              0
LUZ    19470701              0
LUZ    19470702              0
LUZ    19470703              0
LUZ    19470704              0
LUZ    19470705              0
LUZ    19470706              0
LUZ    19470707              0
LUZ    19470708              0
LUZ    19470709              0
LUZ    19470710              0
LUZ    19470711              0
LUZ    19470712              0
LUZ    19470713              0
LUZ    19470714              0
LUZ    19470715              0
LUZ    19470716              0
LUZ    19470717              0
LUZ    19470718              0
